Rank,Team,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,Opponent,opponent_rank,Date,Time,Home/Away,team_goals,opponent_goals,Outcome,Target_Winner,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Passes_team,stat_Passes_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_Errors_leading_to_shot_team,stat_Errors_leading_to_shot_opponent,stat_Errors_leading_to_goal_team,stat_Errors_leading_to_goal_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent
1.0,Napoli,24,10,4,59,27,32,82,Bologna,9.0,25.08.2024,19:45,home,3,0,W,team,1.92,0.46,0.39,0.61,16.0,8.0,5.0,2.0,0.0,0.0,7.0,5.0,0.78,0.86,2.0,2.0,4.0,4.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,11.0,0.0,0.0,0.0,0.0,21.0,23.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Napoli,24,10,4,59,27,32,82,Lecce,17.0,26.10.2024,14:00,home,1,0,W,team,2.4,0.61,0.65,0.35,24.0,11.0,8.0,2.0,0.0,0.0,16.0,5.0,0.86,0.73,3.0,2.0,7.0,4.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,18.0,17.0,13.0,7.0,0.0,0.0,0.0,0.0,7.0,9.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Napoli,24,10,4,59,27,32,82,Torino,11.0,27.04.2025,19:45,home,2,0,W,team,0.84,0.52,0.58,0.42,8.0,9.0,2.0,0.0,1.0,1.0,2.0,5.0,0.88,0.82,0.0,3.0,4.0,3.0,2.0,6.0,8.0,3.0,0.0,6.0,1.0,0.0,26.0,14.0,1.0,0.0,13.0,5.0,0.76,0.7,0.26,0.17,18.0,14.0,5.0,13.0,0.43,0.63,22.0,22.0,6.0,7.0,0.0,0.0,1.65,0.0,1.0,0.0,0.36,0.42,0.95,0.84,43.0,33.0,0.0,0.0,0.0,0.0,0.0,1.65,0.0,-0.35,0.0,0.0,0.0,0.0
1.0,Napoli,24,10,4,59,27,32,82,Monza,20.0,29.09.2024,19:45,home,2,0,W,team,1.54,0.14,0.49,0.51,11.0,5.0,2.0,1.0,0.0,0.0,1.0,3.0,0.9,0.91,1.0,2.0,6.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,17.0,0.0,0.0,0.0,0.0,18.0,8.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Napoli,24,10,4,59,27,32,82,AC Milan,8.0,29.10.2024,19:45,away,2,0,W,team,1.14,0.65,0.39,0.61,9.0,13.0,4.0,5.0,0.0,0.0,1.0,5.0,0.86,0.89,1.0,0.0,4.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,14.0,6.0,0.0,0.0,0.0,0.0,17.0,17.0,6.0,14.0,0.0,0.0,0.0,0.0,10.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Napoli,24,10,4,59,27,32,82,Venezia,19.0,29.12.2024,14:00,home,1,0,W,team,1.97,0.21,0.67,0.33,25.0,4.0,8.0,2.0,4.0,1.0,14.0,4.0,0.88,0.74,0.0,3.0,11.0,1.0,6.0,1.0,18.0,1.0,7.0,3.0,1.0,0.0,47.0,10.0,1.0,1.0,12.0,10.0,0.79,0.56,0.09,0.22,18.0,18.0,10.0,12.0,0.75,0.48,21.0,43.0,15.0,12.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Napoli,24,10,4,59,27,32,82,AC Milan,8.0,30.03.2025,19:45,home,2,1,W,team,0.96,2.69,0.52,0.48,8.0,17.0,3.0,4.0,1.0,2.0,2.0,6.0,0.87,0.87,1.0,1.0,2.0,7.0,3.0,6.0,6.0,7.0,2.0,10.0,0.0,0.0,15.0,29.0,1.0,3.0,5.0,10.0,0.75,0.77,0.13,0.27,16.0,16.0,10.0,5.0,0.35,0.64,21.0,13.0,6.0,5.0,3.0,1.0,1.36,1.9,1.0,0.0,0.4,0.47,0.6,1.41,40.0,41.0,0.0,0.0,0.0,0.0,1.9,1.36,0.9,-0.64,0.0,0.0,0.0,0.0
1.0,Napoli,24,10,4,59,27,32,82,Parma,16.0,31.08.2024,19:45,home,2,1,W,team,2.28,2.49,0.54,0.46,29.0,13.0,7.0,2.0,0.0,0.0,6.0,4.0,0.86,0.84,2.0,4.0,10.0,6.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,23.0,17.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,Inter,24,9,5,79,35,44,81,Napoli,1.0,01.03.2025,17:00,away,1,1,D,draw,0.32,1.88,0.38,0.62,6.0,19.0,1.0,4.0,0.0,2.0,3.0,12.0,0.81,0.87,0.0,1.0,2.0,2.0,3.0,13.0,3.0,13.0,3.0,6.0,0.0,0.0,12.0,38.0,0.0,1.0,7.0,15.0,0.48,0.77,0.4,0.09,18.0,23.0,15.0,7.0,0.5,0.79,37.0,35.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,Inter,24,9,5,79,35,44,81,AC Milan,8.0,02.02.2025,17:00,away,1,1,D,draw,1.34,0.6,0.62,0.38,16.0,10.0,6.0,4.0,2.0,1.0,11.0,8.0,0.91,0.84,2.0,0.0,7.0,1.0,3.0,5.0,12.0,5.0,4.0,5.0,3.0,0.0,42.0,18.0,5.0,2.0,5.0,9.0,0.82,0.74,0.45,0.27,16.0,8.0,9.0,5.0,0.63,0.8,15.0,15.0,6.0,14.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,Inter,24,9,5,79,35,44,81,Verona,14.0,03.05.2025,19:45,home,1,0,W,team,1.35,0.3,0.69,0.31,9.0,6.0,2.0,1.0,2.0,0.0,4.0,3.0,0.91,0.81,1.0,3.0,4.0,2.0,3.0,3.0,6.0,3.0,3.0,3.0,0.0,0.0,26.0,9.0,1.0,0.0,11.0,6.0,0.82,0.68,0.18,0.14,22.0,15.0,6.0,11.0,0.25,1.0,21.0,14.0,4.0,5.0,1.0,1.0,0.84,0.17,1.0,0.0,0.61,0.48,0.78,0.15,33.0,24.0,1.0,0.0,0.0,0.0,0.17,0.84,0.12,-0.16,0.0,0.0,0.0,0.0
2.0,Inter,24,9,5,79,35,44,81,Venezia,19.0,03.11.2024,19:45,home,1,0,W,team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,Inter,24,9,5,79,35,44,81,Parma,16.0,05.04.2025,17:00,away,2,2,D,draw,2.07,1.24,0.63,0.37,20.0,8.0,4.0,4.0,3.0,3.0,4.0,2.0,0.89,0.85,3.0,2.0,13.0,2.0,3.0,2.0,14.0,6.0,6.0,2.0,0.0,0.0,32.0,15.0,3.0,0.0,9.0,7.0,0.78,0.67,0.5,0.09,18.0,13.0,7.0,9.0,0.44,0.14,14.0,26.0,8.0,9.0,2.0,2.0,1.48,1.1,1.0,0.0,0.63,0.53,1.25,0.6,31.0,27.0,0.0,0.0,0.0,0.0,1.1,1.48,-0.9,-0.62,0.0,0.0,0.0,0.0
2.0,Inter,24,9,5,79,35,44,81,Torino,11.0,05.10.2024,19:45,home,3,2,W,team,2.72,1.34,0.8,0.2,29.0,7.0,8.0,5.0,0.0,0.0,14.0,0.0,0.93,0.66,1.0,2.0,13.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,11.0,6.0,0.0,0.0,0.0,0.0,18.0,9.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,Inter,24,9,5,79,35,44,81,Fiorentina,6.0,06.02.2025,19:45,away,0,3,L,opponent,0.44,0.79,0.72,0.28,11.0,10.0,2.0,6.0,1.0,2.0,8.0,1.0,0.86,0.73,0.0,1.0,5.0,2.0,4.0,2.0,8.0,6.0,3.0,4.0,0.0,1.0,20.0,10.0,2.0,3.0,11.0,10.0,0.74,0.43,0.26,0.67,17.0,17.0,10.0,11.0,0.65,0.5,13.0,25.0,3.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,Inter,24,9,5,79,35,44,81,Parma,16.0,06.12.2024,17:30,home,3,1,W,team,2.31,0.24,0.56,0.44,18.0,5.0,5.0,2.0,6.0,0.0,10.0,1.0,0.87,0.84,1.0,1.0,7.0,3.0,6.0,0.0,15.0,3.0,3.0,1.0,1.0,0.0,31.0,6.0,4.0,2.0,3.0,8.0,0.75,0.67,0.25,0.33,13.0,9.0,8.0,3.0,0.56,0.9,5.0,21.0,7.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,Inter,24,9,5,79,35,44,81,Monza,20.0,08.03.2025,19:45,home,3,2,W,team,2.85,0.49,0.69,0.31,30.0,8.0,9.0,4.0,3.0,2.0,13.0,1.0,0.91,0.83,0.0,1.0,12.0,2.0,9.0,2.0,23.0,4.0,7.0,4.0,1.0,0.0,68.0,6.0,1.0,0.0,7.0,8.0,0.88,0.72,0.39,0.2,18.0,11.0,8.0,7.0,0.75,0.5,12.0,35.0,7.0,7.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,Inter,24,9,5,79,35,44,81,Fiorentina,6.0,10.02.2025,19:45,home,2,1,W,team,2.17,1.03,0.62,0.38,22.0,7.0,8.0,2.0,1.0,1.0,8.0,1.0,0.9,0.83,4.0,3.0,9.0,3.0,5.0,2.0,14.0,3.0,8.0,4.0,2.0,0.0,31.0,8.0,1.0,1.0,15.0,16.0,0.85,0.71,0.39,0.15,13.0,11.0,16.0,15.0,0.5,0.7,16.0,25.0,6.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,Inter,24,9,5,79,35,44,81,Napoli,1.0,10.11.2024,19:45,home,1,1,D,draw,1.53,0.59,0.53,0.47,13.0,5.0,4.0,2.0,0.0,0.0,4.0,2.0,0.85,0.8,2.0,0.0,4.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,12.0,15.0,0.0,0.0,0.0,0.0,25.0,18.0,15.0,12.0,0.0,0.0,0.0,0.0,12.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,Inter,24,9,5,79,35,44,81,Torino,11.0,11.05.2025,17:00,away,2,0,W,team,2.36,1.59,0.58,0.42,12.0,17.0,7.0,3.0,4.0,2.0,3.0,9.0,0.89,0.84,3.0,1.0,5.0,6.0,0.0,8.0,9.0,16.0,3.0,1.0,0.0,0.0,26.0,37.0,2.0,1.0,14.0,6.0,0.72,0.75,0.3,0.36,13.0,12.0,6.0,14.0,0.57,0.57,32.0,14.0,9.0,5.0,3.0,5.0,2.13,0.54,3.0,0.0,0.56,0.41,0.91,1.36,40.0,31.0,0.0,0.0,0.0,0.0,0.54,2.13,0.54,0.13,0.0,0.0,0.0,0.0
2.0,Inter,24,9,5,79,35,44,81,Venezia,19.0,12.01.2025,14:00,away,1,0,W,team,1.79,0.36,0.59,0.41,17.0,7.0,6.0,2.0,4.0,1.0,5.0,4.0,0.87,0.82,1.0,3.0,6.0,3.0,5.0,2.0,12.0,4.0,5.0,3.0,0.0,1.0,22.0,14.0,4.0,2.0,12.0,11.0,0.72,0.72,0.18,0.09,17.0,18.0,11.0,12.0,0.46,0.67,15.0,20.0,5.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,Inter,24,9,5,79,35,44,81,Cagliari,15.0,12.04.2025,17:00,home,3,1,W,team,1.91,0.73,0.62,0.38,13.0,8.0,4.0,4.0,3.0,2.0,5.0,6.0,0.9,0.86,0.0,1.0,5.0,2.0,4.0,2.0,11.0,6.0,2.0,2.0,0.0,0.0,24.0,20.0,0.0,1.0,12.0,6.0,0.66,0.78,0.35,0.24,17.0,17.0,6.0,12.0,0.54,0.55,22.0,18.0,5.0,8.0,3.0,1.0,1.6,0.9,2.0,2.0,0.55,0.48,1.14,0.91,38.0,28.0,0.0,0.0,0.0,0.0,0.9,1.6,-0.1,-1.4,1.0,1.0,0.0,0.0
2.0,Inter,24,9,5,79,35,44,81,Bologna,9.0,15.01.2025,19:45,home,2,2,D,draw,1.69,0.64,0.48,0.52,12.0,14.0,6.0,6.0,2.0,1.0,3.0,3.0,0.82,0.84,0.0,0.0,5.0,7.0,1.0,1.0,9.0,7.0,3.0,7.0,0.0,1.0,19.0,19.0,2.0,3.0,13.0,19.0,0.78,0.73,0.23,0.08,23.0,15.0,19.0,13.0,0.69,0.43,25.0,14.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,Inter,24,9,5,79,35,44,81,Monza,20.0,15.09.2024,19:45,away,1,1,D,draw,1.89,0.43,0.6,0.4,16.0,5.0,2.0,2.0,0.0,0.0,8.0,1.0,0.83,0.85,2.0,1.0,10.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,14.0,23.0,0.0,0.0,0.0,0.0,19.0,12.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,Inter,24,9,5,79,35,44,81,Juventus,4.0,16.02.2025,19:45,away,0,1,L,opponent,1.94,1.16,0.58,0.42,17.0,16.0,2.0,8.0,3.0,1.0,5.0,7.0,0.85,0.82,1.0,1.0,9.0,3.0,6.0,5.0,12.0,14.0,5.0,2.0,1.0,0.0,24.0,26.0,3.0,1.0,17.0,10.0,0.65,0.71,0.29,0.18,19.0,20.0,10.0,17.0,0.64,0.42,17.0,27.0,11.0,6.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,Inter,24,9,5,79,35,44,81,Atalanta,3.0,16.03.2025,19:45,away,2,0,W,team,2.45,0.67,0.5,0.5,14.0,16.0,5.0,3.0,4.0,0.0,6.0,2.0,0.83,0.82,3.0,3.0,6.0,7.0,3.0,6.0,11.0,9.0,3.0,7.0,1.0,0.0,21.0,24.0,3.0,0.0,11.0,14.0,0.74,0.75,0.18,0.25,15.0,15.0,14.0,11.0,0.85,0.56,30.0,21.0,4.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2.0,Inter,24,9,5,79,35,44,81,Lazio,7.0,16.12.2024,19:45,away,6,0,W,team,2.13,0.41,0.49,0.51,12.0,9.0,7.0,2.0,5.0,1.0,2.0,4.0,0.87,0.87,4.0,2.0,1.0,4.0,4.0,3.0,8.0,5.0,4.0,4.0,0.0,0.0,15.0,16.0,0.0,1.0,7.0,14.0,0.64,0.79,0.5,0.11,14.0,16.0,14.0,7.0,0.4,0.67,20.0,4.0,9.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,Inter,24,9,5,79,35,44,81,Genoa,13.0,17.08.2024,17:30,away,2,2,D,draw,1.74,2.18,0.68,0.32,14.0,10.0,9.0,6.0,0.0,0.0,4.0,1.0,0.88,0.75,2.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,17.0,22.0,0.0,0.0,0.0,0.0,24.0,12.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,Inter,24,9,5,79,35,44,81,Lazio,7.0,18.05.2025,19:45,home,2,2,D,draw,1.17,2.27,0.56,0.44,10.0,12.0,3.0,4.0,3.0,4.0,5.0,1.0,0.86,0.85,1.0,3.0,3.0,3.0,4.0,5.0,8.0,9.0,2.0,3.0,0.0,0.0,32.0,17.0,1.0,0.0,10.0,14.0,0.68,0.78,0.29,0.27,19.0,12.0,14.0,10.0,0.4,0.5,7.0,25.0,3.0,11.0,2.0,1.0,0.95,2.23,0.0,3.0,0.43,0.61,1.02,1.11,43.0,34.0,0.0,0.0,0.0,0.0,2.23,0.95,0.23,-1.05,1.0,0.0,0.0,0.0
2.0,Inter,24,9,5,79,35,44,81,Empoli,18.0,19.01.2025,19:45,home,3,1,W,team,1.58,0.27,0.68,0.32,18.0,5.0,7.0,1.0,2.0,1.0,7.0,3.0,0.87,0.74,0.0,0.0,6.0,4.0,5.0,0.0,11.0,1.0,7.0,4.0,0.0,0.0,33.0,6.0,2.0,0.0,9.0,11.0,0.74,0.64,0.33,0.11,20.0,11.0,11.0,9.0,0.55,0.64,9.0,28.0,7.0,15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,Inter,24,9,5,79,35,44,81,Bologna,9.0,20.04.2025,17:00,away,0,1,L,opponent,0.62,0.81,0.52,0.48,8.0,12.0,1.0,3.0,1.0,1.0,6.0,5.0,0.8,0.8,4.0,3.0,7.0,7.0,0.0,2.0,7.0,9.0,1.0,3.0,0.0,0.0,15.0,24.0,3.0,1.0,12.0,21.0,0.61,0.7,0.46,0.18,13.0,18.0,21.0,12.0,0.53,0.44,44.0,17.0,7.0,9.0,2.0,1.0,0.17,0.98,1.0,0.0,0.31,0.51,0.68,0.75,57.0,50.0,0.0,0.0,0.0,0.0,0.98,0.17,-0.02,0.17,0.0,0.0,0.0,0.0
2.0,Inter,24,9,5,79,35,44,81,AS Roma,5.0,20.10.2024,19:45,away,1,0,W,team,1.04,1.14,0.45,0.55,11.0,14.0,6.0,3.0,0.0,0.0,3.0,3.0,0.84,0.86,3.0,2.0,4.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,13.0,0.0,0.0,0.0,0.0,12.0,18.0,13.0,12.0,0.0,0.0,0.0,0.0,8.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,Inter,24,9,5,79,35,44,81,Genoa,13.0,22.02.2025,19:45,home,1,0,W,team,1.39,1.11,0.62,0.38,18.0,11.0,5.0,2.0,3.0,2.0,6.0,7.0,0.84,0.77,0.0,2.0,5.0,4.0,8.0,5.0,10.0,8.0,8.0,3.0,1.0,0.0,43.0,15.0,2.0,0.0,14.0,7.0,0.76,0.66,0.24,0.24,21.0,19.0,7.0,14.0,0.88,0.46,25.0,42.0,7.0,8.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,Inter,24,9,5,79,35,44,81,AC Milan,8.0,22.09.2024,19:45,home,1,2,L,opponent,0.62,1.91,0.56,0.44,13.0,16.0,4.0,8.0,0.0,0.0,6.0,2.0,0.89,0.85,4.0,1.0,4.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,17.0,0.0,0.0,0.0,0.0,29.0,14.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,Inter,24,9,5,79,35,44,81,Como,10.0,23.05.2025,19:45,away,2,0,W,team,1.56,1.43,0.6,0.4,11.0,18.0,7.0,4.0,5.0,2.0,4.0,1.0,0.9,0.88,3.0,1.0,3.0,8.0,1.0,6.0,7.0,11.0,4.0,7.0,0.0,0.0,24.0,21.0,3.0,0.0,10.0,9.0,0.73,0.76,0.36,0.1,13.0,16.0,9.0,10.0,0.82,0.62,15.0,12.0,4.0,3.0,4.0,5.0,1.98,1.46,0.0,1.0,0.58,0.48,1.02,1.0,38.0,30.0,0.0,0.0,0.0,0.0,1.46,1.98,1.46,-0.02,1.0,0.0,0.0,1.0
2.0,Inter,24,9,5,79,35,44,81,Verona,14.0,23.11.2024,14:00,away,5,0,W,team,3.14,0.51,0.7,0.3,12.0,9.0,7.0,2.0,5.0,0.0,2.0,4.0,0.94,0.87,1.0,2.0,5.0,2.0,0.0,5.0,10.0,5.0,2.0,4.0,2.0,1.0,22.0,11.0,0.0,2.0,14.0,5.0,0.83,0.64,0.23,0.27,13.0,9.0,5.0,14.0,0.5,0.75,11.0,22.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,Inter,24,9,5,79,35,44,81,Como,10.0,23.12.2024,19:45,home,2,0,W,team,1.46,0.37,0.63,0.37,17.0,8.0,5.0,4.0,2.0,0.0,7.0,1.0,0.88,0.81,2.0,2.0,6.0,2.0,6.0,2.0,14.0,5.0,3.0,3.0,0.0,0.0,33.0,16.0,2.0,5.0,15.0,13.0,0.66,0.67,0.3,0.3,15.0,20.0,13.0,15.0,0.53,0.73,10.0,28.0,6.0,9.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,Inter,24,9,5,79,35,44,81,Lecce,17.0,24.08.2024,19:45,home,2,0,W,team,2.14,0.38,0.61,0.39,11.0,10.0,3.0,4.0,0.0,0.0,10.0,6.0,0.81,0.82,0.0,2.0,5.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,13.0,14.0,0.0,0.0,0.0,0.0,19.0,11.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
